route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
3560,10,894128,Wilshire/Western Station,,0,,26176,0,0
3560,10,894129,Wilshire/Western Station,,0,,26176,0,0
3560,10,894130,Wilshire/Western Station,,0,,26176,0,0
3560,10,894131,Wilshire/Western Station,,0,,26176,0,0
3560,10,894132,Wilshire/Western Station,,0,,26176,0,0
3560,10,894148,Wilshire/Western Station,,0,,26176,0,0
3560,10,894149,Wilshire/Western Station,,0,,26176,0,0
3560,10,894150,Wilshire/Western Station,,0,,26176,0,0
3560,10,894151,Wilshire/Western Station,,0,,26176,0,0
3560,10,894152,Wilshire/Western Station,,0,,26176,0,0
3560,10,894153,Wilshire/Western Station,,0,,26176,0,0
3560,10,894154,Wilshire/Western Station,,0,,26176,0,0
3560,10,894155,Wilshire/Western Station,,0,,26176,0,0
3560,10,894156,Wilshire/Western Station,,0,,26176,0,0
3560,10,894157,Wilshire/Western Station,,0,,26176,0,0
3560,10,894158,Wilshire/Western Station,,0,,26176,0,0
3560,10,894159,Wilshire/Western Station,,0,,26176,0,0
3560,10,894160,Wilshire/Western Station,,0,,26176,0,0
3560,10,894161,Wilshire/Western Station,,0,,26176,0,0
3560,10,894162,Wilshire/Western Station,,0,,26176,0,0
3560,10,894163,Wilshire/Western Station,,0,,26176,0,0
3560,10,894164,Wilshire/Western Station,,0,,26176,0,0
3560,10,894165,Wilshire/Western Station,,0,,26176,0,0
3560,10,894166,Wilshire/Western Station,,0,,26176,0,0
3560,10,894167,Wilshire/Western Station,,0,,26176,0,0
3560,10,894168,Wilshire/Western Station,,0,,26176,0,0
3560,10,894169,Wilshire/Western Station,,0,,26176,0,0
3560,10,894170,Wilshire/Western Station,,0,,26176,0,0
3560,10,894171,Wilshire/Western Station,,0,,26176,0,0
3560,10,894172,Wilshire/Western Station,,0,,26176,0,0
3560,10,894173,Wilshire/Western Station,,0,,26176,0,0
3560,10,894174,Wilshire/Western Station,,0,,26176,0,0
3560,10,894175,Wilshire/Western Station,,0,,26176,0,0
3560,10,894176,Wilshire/Western Station,,0,,26176,0,0
3560,10,894177,Wilshire/Western Station,,0,,26176,0,0
3560,10,894178,Wilshire/Western Station,,0,,26176,0,0
3560,10,894179,Wilshire/Western Station,,0,,26176,0,0
3560,10,894180,Wilshire/Western Station,,0,,26176,0,0
3560,10,894181,Wilshire/Western Station,,0,,26176,0,0
3560,10,894182,Wilshire/Western Station,,0,,26176,0,0
3560,10,894183,Wilshire/Western Station,,0,,26177,0,0
3560,10,894184,Wilshire/Western Station,,0,,26176,0,0
3560,10,894185,Wilshire/Western Station,,0,,26176,0,0
3560,10,894186,Wilshire/Western Station,,0,,26176,0,0
3560,10,894187,Wilshire/Western Station,,0,,26176,0,0
3560,10,894188,Wilshire/Western Station,,0,,26176,0,0
3560,10,894189,Wilshire/Western Station,,0,,26176,0,0
3560,10,894190,Wilshire/Western Station,,0,,26176,0,0
3560,10,894191,Wilshire/Western Station,,0,,26176,0,0
3560,10,894192,Wilshire/Western Station,,0,,26176,0,0
3560,10,894193,Wilshire/Western Station,,0,,26176,0,0
3560,10,894194,Wilshire/Western Station,,0,,26176,0,0
3560,10,894199,Wilshire/Western Station,,0,,26176,0,0
3560,10,894195,Wilshire/Western Station,,0,,26176,0,0
3560,10,894196,Wilshire/Western Station,,0,,26176,0,0
3560,10,894197,Wilshire/Western Station,,0,,26176,0,0
3560,10,894198,Wilshire/Western Station,,0,,26176,0,0
3560,10,894200,Wilshire/Western Station,,0,,26176,0,0
3560,10,894133,Wilshire/Western Station,,0,,26176,0,0
3560,10,894134,Wilshire/Western Station,,0,,26176,0,0
3560,10,894135,Wilshire/Western Station,,0,,26176,0,0
3560,10,894136,Wilshire/Western Station,,0,,26176,0,0
3560,10,894137,Wilshire/Western Station,,0,,26176,0,0
3560,10,894138,Wilshire/Western Station,,0,,26176,0,0
3560,10,894139,Wilshire/Western Station,,0,,26176,0,0
3560,10,894140,Wilshire/Western Station,,0,,26176,0,0
3560,10,894141,Wilshire/Western Station,,0,,26176,0,0
3560,10,894142,Wilshire/Western Station,,0,,26176,0,0
3560,10,894143,Wilshire/Western Station,,0,,26176,0,0
3560,10,894144,Wilshire/Western Station,,0,,26176,0,0
3560,10,894145,Wilshire/Western Station,,0,,26176,0,0
3560,10,894146,Wilshire/Western Station,,0,,26176,0,0
3560,10,894202,Downtown SM,,1,,26181,0,0
3560,10,894203,Downtown SM,,1,,26181,0,0
3560,10,894204,Downtown SM,,1,,26181,0,0
3560,10,894205,Downtown SM,,1,,26180,0,0
3560,10,894275,Downtown SM,,1,,26181,0,0
3560,10,894207,Downtown SM,,1,,26180,0,0
3560,10,894229,Downtown SM,,1,,26180,0,0
3560,10,894206,Downtown SM,,1,,26181,0,0
3560,10,894201,Downtown SM,,1,,26178,0,0
3560,10,894230,Downtown SM,,1,,26180,0,0
3560,10,894276,Downtown SM,,1,,26181,0,0
3560,10,894208,Downtown SM,,1,,26178,0,0
3560,10,894232,Downtown SM,,1,,26181,0,0
3560,10,894231,Downtown SM,,1,,26180,0,0
3560,10,894209,Downtown SM,,1,,26180,0,0
3560,10,894277,Downtown SM,,1,,26180,0,0
3560,10,894233,Downtown SM,,1,,26178,0,0
3560,10,894212,Downtown SM,,1,,26180,0,0
3560,10,894210,Downtown SM,,1,,26180,0,0
3560,10,894211,Downtown SM,,1,,26180,0,0
3560,10,894234,Downtown SM,,1,,26180,0,0
3560,10,894235,Downtown SM,,1,,26180,0,0
3560,10,894236,Downtown SM,,1,,26180,0,0
3560,10,894237,Downtown SM,,1,,26180,0,0
3560,10,894238,Downtown SM,,1,,26180,0,0
3560,10,894239,Downtown SM,,1,,26180,0,0
3560,10,894240,Downtown SM,,1,,26180,0,0
3560,10,894241,Downtown SM,,1,,26180,0,0
3560,10,894242,Downtown SM,,1,,26180,0,0
3560,10,894243,Downtown SM,,1,,26180,0,0
3560,10,894244,Downtown SM,,1,,26180,0,0
3560,10,894245,Downtown SM,,1,,26180,0,0
3560,10,894246,Downtown SM,,1,,26180,0,0
3560,10,894247,Downtown SM,,1,,26180,0,0
3560,10,894248,Downtown SM,,1,,26180,0,0
3560,10,894249,Downtown SM,,1,,26180,0,0
3560,10,894250,Downtown SM,,1,,26180,0,0
3560,10,894251,Downtown SM,,1,,26180,0,0
3560,10,894252,Downtown SM,,1,,26180,0,0
3560,10,894253,Downtown SM,,1,,26180,0,0
3560,10,894254,Downtown SM,,1,,26180,0,0
3560,10,894256,Downtown SM,,1,,26180,0,0
3560,10,894257,Downtown SM,,1,,26180,0,0
3560,10,894258,Downtown SM,,1,,26180,0,0
3560,10,894255,Downtown SM,,1,,26180,0,0
3560,10,894259,Downtown SM,,1,,26180,0,0
3560,10,894260,Downtown SM,,1,,26180,0,0
3560,10,894261,Downtown SM,,1,,26180,0,0
3560,10,894262,Downtown SM,,1,,26180,0,0
3560,10,894263,Downtown SM,,1,,26180,0,0
3560,10,894264,Downtown SM,,1,,26180,0,0
3560,10,894265,Downtown SM,,1,,26180,0,0
3560,10,894266,Downtown SM,,1,,26180,0,0
3560,10,894267,Downtown SM,,1,,26180,0,0
3560,10,894268,Downtown SM,,1,,26180,0,0
3560,10,894269,Downtown SM,,1,,26180,0,0
3560,10,894270,Downtown SM,,1,,26180,0,0
3560,10,894271,Downtown SM,,1,,26180,0,0
3560,10,894272,Downtown SM,,1,,26180,0,0
3560,10,894273,Downtown SM,,1,,26180,0,0
3560,10,894274,Downtown SM,,1,,26180,0,0
3560,10,894213,Downtown SM,,1,,26180,0,0
3560,10,894214,Downtown SM,,1,,26180,0,0
3560,10,894215,Downtown SM,,1,,26180,0,0
3560,10,894216,Downtown SM,,1,,26180,0,0
3560,10,894217,Downtown SM,,1,,26180,0,0
3560,10,894218,Downtown SM,,1,,26180,0,0
3560,10,894219,Downtown SM,,1,,26180,0,0
3560,10,894220,Downtown SM,,1,,26180,0,0
3560,10,894221,Downtown SM,,1,,26180,0,0
3560,10,894222,Downtown SM,,1,,26180,0,0
3560,10,894223,Downtown SM,,1,,26180,0,0
3560,10,894224,Downtown SM,,1,,26180,0,0
3560,10,894225,Downtown SM,,1,,26180,0,0
3560,10,894226,Downtown SM,,1,,26180,0,0
3560,10,894227,Downtown SM,,1,,26180,0,0
3560,10,894228,Downtown SM,,1,,26180,0,0
3561,10,894427,UCLA,,0,,26182,0,0
3561,10,894413,UCLA,,0,,26182,0,0
3561,10,894412,UCLA,,0,,26182,0,0
3561,10,894411,UCLA,,0,,26182,0,0
3561,10,894410,UCLA,,0,,26182,0,0
3561,10,894409,UCLA,,0,,26182,0,0
3561,10,894422,UCLA,,0,,26182,0,0
3561,10,894421,UCLA,,0,,26182,0,0
3561,10,894420,UCLA,,0,,26182,0,0
3561,10,894415,UCLA,,0,,26182,0,0
3561,10,894419,UCLA,,0,,26182,0,0
3561,10,894428,UCLA,,0,,26182,0,0
3561,10,894429,UCLA,,0,,26182,0,0
3561,10,894430,UCLA,,0,,26182,0,0
3561,10,894431,UCLA,,0,,26182,0,0
3561,10,894432,UCLA,,0,,26182,0,0
3561,10,894433,UCLA,,0,,26182,0,0
3561,10,894434,UCLA,,0,,26182,0,0
3561,10,894435,UCLA,,0,,26182,0,0
3561,10,894436,UCLA,,0,,26182,0,0
3561,10,894437,UCLA,,0,,26182,0,0
3561,10,894438,UCLA,,0,,26182,0,0
3561,10,894439,UCLA,,0,,26182,0,0
3561,10,894440,UCLA,,0,,26182,0,0
3561,10,894441,UCLA,,0,,26182,0,0
3561,10,894442,UCLA,,0,,26182,0,0
3561,10,894443,UCLA,,0,,26182,0,0
3561,10,894417,UCLA,,0,,26182,0,0
3561,10,894416,UCLA,,0,,26182,0,0
3561,10,894418,UCLA,,0,,26183,0,0
3561,10,894426,UCLA,,0,,26183,0,0
3561,10,894425,UCLA,,0,,26183,0,0
3561,10,894414,UCLA,,0,,26183,0,0
3561,10,894424,UCLA,,0,,26183,0,0
3561,10,894444,UCLA,,0,,26183,0,0
3561,10,894423,UCLA,,0,,26183,0,0
3561,10,894459,Downtown SM,,1,,26184,0,0
3561,10,894458,Downtown SM,,1,,26184,0,0
3561,10,894457,Downtown SM,,1,,26184,0,0
3561,10,894452,Downtown SM,,1,,26184,0,0
3561,10,894451,Downtown SM,,1,,26184,0,0
3561,10,894460,Downtown SM,,1,,26184,0,0
3561,10,894461,Downtown SM,,1,,26184,0,0
3561,10,894462,Downtown SM,,1,,26184,0,0
3561,10,894463,Downtown SM,,1,,26184,0,0
3561,10,894464,Downtown SM,,1,,26184,0,0
3561,10,894465,Downtown SM,,1,,26184,0,0
3561,10,894445,Downtown SM,,1,,26184,0,0
3561,10,894450,Downtown SM,,1,,26184,0,0
3561,10,894466,Downtown SM,,1,,26184,0,0
3561,10,894467,Downtown SM,,1,,26184,0,0
3561,10,894468,Downtown SM,,1,,26184,0,0
3561,10,894469,Downtown SM,,1,,26184,0,0
3561,10,894470,Downtown SM,,1,,26184,0,0
3561,10,894471,Downtown SM,,1,,26184,0,0
3561,10,894472,Downtown SM,,1,,26184,0,0
3561,10,894473,Downtown SM,,1,,26184,0,0
3561,10,894474,Downtown SM,,1,,26184,0,0
3561,10,894475,Downtown SM,,1,,26184,0,0
3561,10,894476,Downtown SM,,1,,26184,0,0
3561,10,894477,Downtown SM,,1,,26184,0,0
3561,10,894478,Downtown SM,,1,,26184,0,0
3561,10,894449,Downtown SM,,1,,26184,0,0
3561,10,894448,Downtown SM,,1,,26184,0,0
3561,10,894447,Downtown SM,,1,,26184,0,0
3561,10,894446,Downtown SM,,1,,26184,0,0
3561,10,894456,Downtown SM,,1,,26185,0,0
3561,10,894479,Downtown SM,,1,,26185,0,0
3561,10,894455,Downtown SM,,1,,26185,0,0
3561,10,894454,Downtown SM,,1,,26185,0,0
3561,10,894453,Downtown SM,,1,,26185,0,0
3562,10,894564,Pacific Palisades,,0,,26187,0,0
3562,10,894585,Pacific Palisades,,0,,26187,0,0
3562,10,894563,Pacific Palisades,,0,,26187,0,0
3562,10,894559,Pacific Palisades,,0,,26187,0,0
3562,10,894583,Pacific Palisades,,0,,26186,0,0
3562,92610,894584,Palisades Charter HS Express,,0,,26188,0,0
3562,10,894582,Pacific Palisades,,0,,26186,0,0
3562,10,894562,Pacific Palisades,,0,,26186,0,0
3562,10,894581,Pacific Palisades,,0,,26186,0,0
3562,10,894580,Pacific Palisades,,0,,26186,0,0
3562,10,894560,Pacific Palisades,,0,,26186,0,0
3562,10,894579,Pacific Palisades,,0,,26186,0,0
3562,10,894578,Pacific Palisades,,0,,26186,0,0
3562,10,894577,Pacific Palisades,,0,,26186,0,0
3562,10,894576,Pacific Palisades,,0,,26186,0,0
3562,10,894575,Pacific Palisades,,0,,26186,0,0
3562,10,894574,Pacific Palisades,,0,,26186,0,0
3562,10,894573,Pacific Palisades,,0,,26186,0,0
3562,10,894572,Pacific Palisades,,0,,26186,0,0
3562,10,894571,Pacific Palisades,,0,,26186,0,0
3562,10,894586,Pacific Palisades,,0,,26186,0,0
3562,10,894587,Pacific Palisades,,0,,26186,0,0
3562,10,894588,Pacific Palisades,,0,,26186,0,0
3562,10,894589,Pacific Palisades,,0,,26186,0,0
3562,10,894570,Pacific Palisades,,0,,26186,0,0
3562,10,894569,Pacific Palisades,,0,,26186,0,0
3562,10,894568,Pacific Palisades,,0,,26186,0,0
3562,10,894567,Pacific Palisades,,0,,26186,0,0
3562,10,894566,Pacific Palisades,,0,,26186,0,0
3562,10,894565,Pacific Palisades,,0,,26186,0,0
3562,10,894561,Pacific Palisades,,0,,26186,0,0
3562,10,894591,Downtown SM,,1,,26190,0,0
3562,10,894615,Downtown SM,,1,,26190,0,0
3562,10,894616,Downtown SM,,1,,26190,0,0
3562,10,894617,Downtown SM,,1,,26190,0,0
3562,10,894618,Downtown SM,,1,,26190,0,0
3562,10,894619,Downtown SM,,1,,26190,0,0
3562,10,894609,Downtown SM,,1,,26190,0,0
3562,10,894608,Downtown SM,,1,,26190,0,0
3562,10,894607,Downtown SM,,1,,26190,0,0
3562,10,894606,Downtown SM,,1,,26190,0,0
3562,10,894605,Downtown SM,,1,,26190,0,0
3562,10,894604,Downtown SM,,1,,26190,0,0
3562,10,894603,Downtown SM,,1,,26190,0,0
3562,10,894602,Downtown SM,,1,,26190,0,0
3562,10,894601,Downtown SM,,1,,26190,0,0
3562,10,894600,Downtown SM,,1,,26190,0,0
3562,10,894599,Downtown SM,,1,,26190,0,0
3562,10,894621,Downtown SM,,1,,26189,0,0
3562,10,894620,Downtown SM,,1,,26190,0,0
3562,10,894623,Downtown SM,,1,,26189,0,0
3562,10,894626,Downtown SM,,1,,26190,0,0
3562,12010,894610,Palisades Charter HS Express,,1,,26191,0,0
3562,10,894622,Downtown SM,,1,,26190,0,0
3562,10,894598,Downtown SM,,1,,26190,0,0
3562,10,894624,Downtown SM,,1,,26190,0,0
3562,10,894625,Downtown SM,,1,,26190,0,0
3562,10,894597,Downtown SM,,1,,26190,0,0
3562,10,894596,Downtown SM,,1,,26190,0,0
3562,10,894595,Downtown SM,,1,,26190,0,0
3562,10,894594,Downtown SM,,1,,26190,0,0
3562,10,894593,Downtown SM,,1,,26190,0,0
3562,10,894592,Downtown SM,,1,,26190,0,0
3562,10,894590,Downtown SM,,1,,26190,0,0
3563,10,894629,Downtown LA Express,,0,,26193,0,0
3563,10,894628,Downtown LA Express,,0,,26193,0,0
3563,10,894627,Downtown LA Express,,0,,26193,0,0
3563,10,894632,Santa Monica Express,,1,,26194,0,0
3563,10,894631,Santa Monica Express,,1,,26194,0,0
3563,10,894630,Santa Monica Express,,1,,26194,0,0
3564,10,894869,UCLA Rapid,,0,,26195,0,0
3564,10,894868,UCLA Rapid,,0,,26195,0,0
3564,10,894867,UCLA Rapid,,0,,26195,0,0
3564,10,894866,UCLA Rapid,,0,,26195,0,0
3564,10,894865,UCLA Rapid,,0,,26195,0,0
3564,10,894864,UCLA Rapid,,0,,26195,0,0
3564,10,894863,UCLA Rapid,,0,,26195,0,0
3564,10,894804,UCLA Rapid,,0,,26195,0,0
3564,10,894803,UCLA Rapid,,0,,26195,0,0
3564,10,894802,UCLA Rapid,,0,,26195,0,0
3564,10,894801,UCLA Rapid,,0,,26195,0,0
3564,10,894800,UCLA Rapid,,0,,26195,0,0
3564,10,894799,UCLA Rapid,,0,,26195,0,0
3564,10,894798,UCLA Rapid,,0,,26195,0,0
3564,10,894797,UCLA Rapid,,0,,26195,0,0
3564,10,894796,UCLA Rapid,,0,,26195,0,0
3564,10,894795,UCLA Rapid,,0,,26195,0,0
3564,10,894794,UCLA Rapid,,0,,26195,0,0
3564,10,894793,UCLA Rapid,,0,,26195,0,0
3564,10,894862,UCLA Rapid,,0,,26195,0,0
3564,10,894861,UCLA Rapid,,0,,26195,0,0
3564,10,894860,UCLA Rapid,,0,,26195,0,0
3564,10,894859,UCLA Rapid,,0,,26195,0,0
3564,10,894858,UCLA Rapid,,0,,26195,0,0
3564,10,894857,UCLA Rapid,,0,,26195,0,0
3564,10,894856,UCLA Rapid,,0,,26195,0,0
3564,10,894855,UCLA Rapid,,0,,26195,0,0
3564,10,894854,UCLA Rapid,,0,,26195,0,0
3564,10,894805,UCLA Rapid,,0,,26195,0,0
3564,10,894853,UCLA Rapid,,0,,26195,0,0
3564,10,894852,UCLA Rapid,,0,,26195,0,0
3564,10,894851,UCLA Rapid,,0,,26195,0,0
3564,10,894850,UCLA Rapid,,0,,26195,0,0
3564,10,894849,UCLA Rapid,,0,,26195,0,0
3564,10,894848,UCLA Rapid,,0,,26195,0,0
3564,10,894847,UCLA Rapid,,0,,26195,0,0
3564,10,894846,UCLA Rapid,,0,,26195,0,0
3564,10,894845,UCLA Rapid,,0,,26195,0,0
3564,10,894844,UCLA Rapid,,0,,26195,0,0
3564,10,894843,UCLA Rapid,,0,,26195,0,0
3564,10,894842,UCLA Rapid,,0,,26195,0,0
3564,10,894841,UCLA Rapid,,0,,26195,0,0
3564,10,894840,UCLA Rapid,,0,,26195,0,0
3564,10,894839,UCLA Rapid,,0,,26195,0,0
3564,10,894838,UCLA Rapid,,0,,26195,0,0
3564,10,894837,UCLA Rapid,,0,,26195,0,0
3564,10,894836,UCLA Rapid,,0,,26195,0,0
3564,10,894835,UCLA Rapid,,0,,26195,0,0
3564,10,894834,UCLA Rapid,,0,,26195,0,0
3564,10,894833,UCLA Rapid,,0,,26195,0,0
3564,10,894832,UCLA Rapid,,0,,26195,0,0
3564,10,894831,UCLA Rapid,,0,,26195,0,0
3564,10,894830,UCLA Rapid,,0,,26195,0,0
3564,10,894829,UCLA Rapid,,0,,26195,0,0
3564,10,894828,UCLA Rapid,,0,,26195,0,0
3564,10,894827,UCLA Rapid,,0,,26195,0,0
3564,10,894826,UCLA Rapid,,0,,26195,0,0
3564,10,894825,UCLA Rapid,,0,,26195,0,0
3564,10,894824,UCLA Rapid,,0,,26195,0,0
3564,10,894823,UCLA Rapid,,0,,26195,0,0
3564,10,894822,UCLA Rapid,,0,,26195,0,0
3564,10,894821,UCLA Rapid,,0,,26195,0,0
3564,10,894820,UCLA Rapid,,0,,26195,0,0
3564,10,894819,UCLA Rapid,,0,,26195,0,0
3564,10,894818,UCLA Rapid,,0,,26195,0,0
3564,10,894817,UCLA Rapid,,0,,26195,0,0
3564,10,894816,UCLA Rapid,,0,,26195,0,0
3564,10,894809,UCLA Rapid,,0,,26195,0,0
3564,10,894815,UCLA Rapid,,0,,26195,0,0
3564,10,894814,UCLA Rapid,,0,,26195,0,0
3564,10,894813,UCLA Rapid,,0,,26195,0,0
3564,10,894812,UCLA Rapid,,0,,26195,0,0
3564,10,894811,UCLA Rapid,,0,,26195,0,0
3564,10,894810,UCLA Rapid,,0,,26195,0,0
3564,10,894808,UCLA Rapid,,0,,26195,0,0
3564,10,894807,UCLA Rapid,,0,,26195,0,0
3564,10,894806,UCLA Rapid,,0,,26195,0,0
3564,10,894945,Palms Rapid,,1,,26197,0,0
3564,10,894944,Palms Rapid,,1,,26197,0,0
3564,10,894943,Palms Rapid,,1,,26197,0,0
3564,10,894942,Palms Rapid,,1,,26197,0,0
3564,10,894941,Palms Rapid,,1,,26197,0,0
3564,10,894940,Palms Rapid,,1,,26197,0,0
3564,10,894939,Palms Rapid,,1,,26197,0,0
3564,10,894938,Palms Rapid,,1,,26197,0,0
3564,10,894937,Palms Rapid,,1,,26197,0,0
3564,10,894936,Palms Rapid,,1,,26197,0,0
3564,10,894935,Palms Rapid,,1,,26197,0,0
3564,10,894934,Palms Rapid,,1,,26197,0,0
3564,10,894933,Palms Rapid,,1,,26197,0,0
3564,10,894932,Palms Rapid,,1,,26197,0,0
3564,10,894931,Palms Rapid,,1,,26197,0,0
3564,10,894930,Palms Rapid,,1,,26197,0,0
3564,10,894929,Palms Rapid,,1,,26197,0,0
3564,10,894928,Palms Rapid,,1,,26197,0,0
3564,10,894927,Palms Rapid,,1,,26197,0,0
3564,10,894926,Palms Rapid,,1,,26197,0,0
3564,10,894925,Palms Rapid,,1,,26197,0,0
3564,10,894924,Palms Rapid,,1,,26197,0,0
3564,10,894923,Palms Rapid,,1,,26197,0,0
3564,10,894922,Palms Rapid,,1,,26197,0,0
3564,10,894921,Palms Rapid,,1,,26197,0,0
3564,10,894920,Palms Rapid,,1,,26197,0,0
3564,10,894919,Palms Rapid,,1,,26197,0,0
3564,10,894918,Palms Rapid,,1,,26197,0,0
3564,10,894917,Palms Rapid,,1,,26197,0,0
3564,10,894916,Palms Rapid,,1,,26197,0,0
3564,10,894915,Palms Rapid,,1,,26197,0,0
3564,10,894914,Palms Rapid,,1,,26197,0,0
3564,10,894913,Palms Rapid,,1,,26197,0,0
3564,10,894912,Palms Rapid,,1,,26197,0,0
3564,10,894911,Palms Rapid,,1,,26197,0,0
3564,10,894910,Palms Rapid,,1,,26197,0,0
3564,10,894909,Palms Rapid,,1,,26197,0,0
3564,10,894908,Palms Rapid,,1,,26197,0,0
3564,10,894907,Palms Rapid,,1,,26197,0,0
3564,10,894906,Palms Rapid,,1,,26197,0,0
3564,10,894905,Palms Rapid,,1,,26197,0,0
3564,10,894904,Palms Rapid,,1,,26197,0,0
3564,10,894903,Palms Rapid,,1,,26197,0,0
3564,10,894902,Palms Rapid,,1,,26197,0,0
3564,10,894901,Palms Rapid,,1,,26197,0,0
3564,10,894900,Palms Rapid,,1,,26197,0,0
3564,10,894899,Palms Rapid,,1,,26197,0,0
3564,10,894898,Palms Rapid,,1,,26197,0,0
3564,10,894897,Palms Rapid,,1,,26197,0,0
3564,10,894896,Palms Rapid,,1,,26197,0,0
3564,10,894895,Palms Rapid,,1,,26197,0,0
3564,10,894894,Palms Rapid,,1,,26197,0,0
3564,10,894893,Palms Rapid,,1,,26197,0,0
3564,10,894892,Palms Rapid,,1,,26197,0,0
3564,10,894891,Palms Rapid,,1,,26197,0,0
3564,10,894890,Palms Rapid,,1,,26197,0,0
3564,10,894889,Palms Rapid,,1,,26197,0,0
3564,10,894888,Palms Rapid,,1,,26197,0,0
3564,10,894887,Palms Rapid,,1,,26197,0,0
3564,10,894886,Palms Rapid,,1,,26197,0,0
3564,10,894885,Palms Rapid,,1,,26197,0,0
3564,10,894884,Palms Rapid,,1,,26197,0,0
3564,10,894883,Palms Rapid,,1,,26197,0,0
3564,10,894882,Palms Rapid,,1,,26197,0,0
3564,10,894881,Palms Rapid,,1,,26197,0,0
3564,10,894880,Palms Rapid,,1,,26197,0,0
3564,10,894879,Palms Rapid,,1,,26197,0,0
3564,10,894878,Palms Rapid,,1,,26197,0,0
3564,10,894877,Palms Rapid,,1,,26197,0,0
3564,10,894876,Palms Rapid,,1,,26197,0,0
3564,10,894875,Palms Rapid,,1,,26197,0,0
3564,10,894874,Palms Rapid,,1,,26197,0,0
3564,10,894873,Palms Rapid,,1,,26197,0,0
3564,10,894872,Palms Rapid,,1,,26197,0,0
3564,10,894871,Palms Rapid,,1,,26197,0,0
3564,10,894870,Palms Rapid,,1,,26197,0,0
3565,10,895084,Brentwood,,0,,26200,0,0
3565,10,895085,Brentwood,,0,,26199,0,0
3565,10,895086,Brentwood,,0,,26200,0,0
3565,10,895090,Brentwood,,0,,26199,0,0
3565,10,895094,Brentwood/Paul Revere MS,,0,,26198,0,0
3565,10,895091,Brentwood/Paul Revere MS,,0,,26201,0,0
3565,10,895087,Brentwood/Paul Revere MS,,0,,26198,0,0
3565,10,895092,Brentwood,,0,,26200,0,0
3565,10,895088,Brentwood,,0,,26200,0,0
3565,10,895093,Brentwood,,0,,26200,0,0
3565,10,895089,Brentwood,,0,,26200,0,0
3565,10,895095,Brentwood,,0,,26200,0,0
3565,10,895096,Brentwood,,0,,26200,0,0
3565,10,895097,Brentwood,,0,,26200,0,0
3565,10,895098,Brentwood,,0,,26200,0,0
3565,10,895099,Brentwood,,0,,26200,0,0
3565,10,895100,Brentwood,,0,,26200,0,0
3565,10,895101,Brentwood,,0,,26200,0,0
3565,10,895102,Brentwood,,0,,26200,0,0
3565,10,895103,Brentwood,,0,,26200,0,0
3565,10,895104,Brentwood,,0,,26200,0,0
3565,10,895129,Brentwood,,0,,26200,0,0
3565,10,895105,Brentwood,,0,,26200,0,0
3565,10,895106,Brentwood,,0,,26200,0,0
3565,10,895107,Brentwood,,0,,26200,0,0
3565,10,895108,Brentwood,,0,,26200,0,0
3565,10,895109,Brentwood,,0,,26200,0,0
3565,10,895110,Brentwood,,0,,26200,0,0
3565,10,895111,Brentwood,,0,,26200,0,0
3565,10,895112,Brentwood,,0,,26200,0,0
3565,10,895113,Brentwood,,0,,26200,0,0
3565,10,895114,Brentwood,,0,,26200,0,0
3565,10,895115,Brentwood,,0,,26200,0,0
3565,10,895116,Brentwood,,0,,26200,0,0
3565,10,895117,Brentwood,,0,,26200,0,0
3565,10,895118,Brentwood,,0,,26200,0,0
3565,10,895119,Brentwood,,0,,26200,0,0
3565,10,895120,Brentwood,,0,,26200,0,0
3565,10,895121,Brentwood,,0,,26200,0,0
3565,10,895122,Brentwood,,0,,26200,0,0
3565,10,895123,Brentwood,,0,,26200,0,0
3565,10,895124,Brentwood,,0,,26200,0,0
3565,10,895125,Brentwood,,0,,26200,0,0
3565,10,895126,Brentwood,,0,,26200,0,0
3565,10,895127,Brentwood,,0,,26200,0,0
3565,10,895128,Brentwood,,0,,26200,0,0
3565,10,895131,Westchester/Veterans Station,,1,,26204,0,0
3565,10,895166,Westchester/Veterans Station,,1,,26204,0,0
3565,10,895132,Westchester/Veterans Station,,1,,26204,0,0
3565,10,895147,Westchester/Veterans Station,,1,,26204,0,0
3565,10,895133,Westchester/Veterans Station,,1,,26204,0,0
3565,10,895148,Westchester/Veterans Station,,1,,26204,0,0
3565,10,895134,Westchester/Veterans Station,,1,,26204,0,0
3565,10,895149,Westchester/Veterans Station,,1,,26204,0,0
3565,10,895135,Westchester/Veterans Station,,1,,26204,0,0
3565,10,895150,Westchester/Veterans Station,,1,,26204,0,0
3565,10,895136,Westchester/Veterans Station,,1,,26204,0,0
3565,10,895151,Westchester/Veterans Station,,1,,26204,0,0
3565,10,895163,Westchester/Veterans Station,,1,,26204,0,0
3565,10,895167,Westchester/Veterans Station,,1,,26204,0,0
3565,10,895177,Westchester/Veterans Station,,1,,26204,0,0
3565,10,895168,Westchester/Veterans Station,,1,,26204,0,0
3565,10,895169,Westchester/Veterans Station,,1,,26204,0,0
3565,10,895170,Westchester/Veterans Station,,1,,26204,0,0
3565,10,895171,Westchester/Veterans Station,,1,,26204,0,0
3565,10,895172,Westchester/Veterans Station,,1,,26204,0,0
3565,10,895173,Westchester/Veterans Station,,1,,26204,0,0
3565,10,895174,Westchester/Veterans Station,,1,,26204,0,0
3565,10,895175,Westchester/Veterans Station,,1,,26204,0,0
